metadataLanguage,eventID,identifier,dc:type,comments,dcterms:rights,CreateDate,captureDevice,resourceCreationTechnique,accessURI,dc:format
http://id.loc.gov/vocabulary/iso639-2/eng,45abeadc,3348ffed,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-05-31T20:06:53Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/3348ffed-1ddb-4e90-95fa-af2a140f3c6a/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,45abeadc,4d6cd9b6,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-05-31T20:06:54Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/4d6cd9b6-2505-4a4d-b8f9-b00f8033eb8a/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,45abeadc,de1a05d2,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-05-31T20:06:54Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/de1a05d2-7a5f-4d01-9fe2-a302d41f09ee/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,45abeadc,d7841986,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-05-31T20:06:55Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/d7841986-8a59-4a70-b476-ea8e1001a581/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,45abeadc,9447bae7,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-05-31T20:06:55Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/9447bae7-66fe-400c-8e90-8b8f0e30f3e3/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,45abeadc,33b63cf8,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-05-31T20:06:56Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/33b63cf8-ef7d-4357-8c58-9375415fe27d/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,45abeadc,c07290d8,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-05-31T20:06:57Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/c07290d8-a82e-40ed-a2f7-9ffbf8791100/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,45abeadc,8e7f37f4,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-05-31T20:07:30Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/8e7f37f4-5717-47a2-b050-ef7879880fd5/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,45abeadc,1f1217b7,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-05-31T20:07:31Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/1f1217b7-cf4d-42aa-92c8-ace42ffc1d8f/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,45abeadc,1640ad29,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-05-31T20:07:31Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/1640ad29-e2cb-43cc-8cd6-c1ef2ffaadd7/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,45abeadc,f633bdc2,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-05-31T20:07:32Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/f633bdc2-745a-46bd-975c-b7ba563dd26d/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,45abeadc,209dc64d,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-05-31T20:07:33Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/209dc64d-d1c7-4649-b8a2-9e09654022d8/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,45abeadc,87cb0fcb,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-05-31T20:07:33Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/87cb0fcb-1530-47ca-87f2-4d64573dec80/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,45abeadc,3868adcc,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-05-31T20:07:34Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/3868adcc-7460-461d-abad-f5da0f8903ab/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,45abeadc,690535a6,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-05-31T20:07:34Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/690535a6-6625-4d05-8732-d7a59e9f91ea/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,45abeadc,b6fa4933,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-05-31T20:07:35Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/b6fa4933-572b-42ee-b76d-0e7c45337c73/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,45abeadc,f418bc6c,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-05-31T20:07:36Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/f418bc6c-0b8e-4d6a-a00e-3b74b562e2d1/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,ea72c74f,6f8b7649,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-05T02:49:20Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/6f8b7649-0964-490f-ac94-d4297bda9156/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,ea72c74f,b14ddd01,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-05T02:49:21Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/b14ddd01-88cc-4275-8c14-cad2d604d52e/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,ea72c74f,d9ece6b1,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-05T02:49:21Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/d9ece6b1-a9e4-4e57-891c-66400c95a31f/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,ea72c74f,82d92d53,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-05T02:49:22Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/82d92d53-0a39-4d5d-9bac-ee9658d04d15/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,ea72c74f,c809222e,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-05T02:49:23Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/c809222e-ef7a-4501-a968-30e808837b9e/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,ea72c74f,d764dd29,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-05T02:49:23Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/d764dd29-fbc9-40ac-8164-15e68330b981/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,ea72c74f,930275a5,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-05T02:49:24Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/930275a5-b0f3-4a17-9b7a-e08b155cb664/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,ea72c74f,b090ecb5,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-05T02:49:24Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/b090ecb5-f02c-4fe8-960c-6164c2414b12/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,ea72c74f,44122af3,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-05T02:49:25Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/44122af3-7aa9-4ecc-adf8-052754c9bad7/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,ea72c74f,35c804f5,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-05T02:49:26Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/35c804f5-b733-473c-b892-cbcaa3756329/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,ea72c74f,e43ed570,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-05T02:49:27Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/e43ed570-1af7-456d-845a-ff1bca289952/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,ea72c74f,89bb0355,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-05T02:49:27Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/89bb0355-5a00-4e20-815b-454855f9b8cc/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,ea72c74f,6aa925c4,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-05T02:49:28Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/6aa925c4-7877-4e71-822b-d0a8da1ba1e6/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,ea72c74f,131f5288,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-05T02:49:29Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/131f5288-54d7-4e60-837c-f6a3d3ff02c0/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,ea72c74f,a4c9b59d,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-05T02:49:29Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/a4c9b59d-c382-40e0-9042-3406cfb5253f/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,ea72c74f,d3494c50,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-05T02:49:30Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/d3494c50-c34a-4c55-8031-e07ece336b8e/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,ea72c74f,0b0dc7b2,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-05T02:49:30Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/0b0dc7b2-65bf-4f21-a358-b5867f92581c/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,ea72c74f,90e03429,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-05T02:49:31Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/90e03429-3f43-40a9-bc6e-39c6e6eaf754/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,ea72c74f,a0a65a78,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-05T02:49:32Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/a0a65a78-c8e2-4bfe-9eb3-9c2c164f2526/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,ea72c74f,9c1a5f4a,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-05T02:49:32Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/9c1a5f4a-8c21-48bb-b3b9-7a27284969db/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,52107a58,a33837bf,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-06T04:11:07Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/a33837bf-46c3-415b-9982-50f838f2a0dd/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,52107a58,a33837bf,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-06T04:11:07Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/a33837bf-46c3-415b-9982-50f838f2a0dd/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,52107a58,a4c90844,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-06T04:11:08Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/a4c90844-bf4e-4bb4-8c60-a3b560a45800/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,52107a58,a4c90844,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-06T04:11:08Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/a4c90844-bf4e-4bb4-8c60-a3b560a45800/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,52107a58,b8d6c1ec,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-06T04:11:09Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/b8d6c1ec-b1ea-4a12-915a-59c8fb448c6c/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,52107a58,b8d6c1ec,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-06T04:11:09Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/b8d6c1ec-b1ea-4a12-915a-59c8fb448c6c/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,52107a58,9c4b83d9,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-06T04:11:09Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/9c4b83d9-711a-43eb-9f40-f894cf470fe1/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,52107a58,9c4b83d9,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-06T04:11:09Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/9c4b83d9-711a-43eb-9f40-f894cf470fe1/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,52107a58,7e4de13b,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-06T04:11:10Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/7e4de13b-c589-4b28-b2fb-389e9916ce86/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,52107a58,7e4de13b,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-06T04:11:10Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/7e4de13b-c589-4b28-b2fb-389e9916ce86/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,52107a58,72366a31,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-06T04:11:11Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/72366a31-2632-4f2b-b059-b5e5f23358e7/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,52107a58,72366a31,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-06T04:11:11Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/72366a31-2632-4f2b-b059-b5e5f23358e7/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,52107a58,a55b821f,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-06T04:11:11Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/a55b821f-da11-41bb-9088-d4474ddd8d4c/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,52107a58,a55b821f,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-06T04:11:11Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/a55b821f-da11-41bb-9088-d4474ddd8d4c/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,52107a58,28290b2c,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-06T04:11:12Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/28290b2c-f57c-4d0a-bcd0-c3215c889079/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,52107a58,28290b2c,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-06T04:11:12Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/28290b2c-f57c-4d0a-bcd0-c3215c889079/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,52107a58,53446511,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-06T04:11:12Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/53446511-3818-409a-8636-cf8fb16794a0/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,52107a58,53446511,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-06T04:11:12Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/53446511-3818-409a-8636-cf8fb16794a0/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,52107a58,7d3e106e,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-06T04:11:13Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/7d3e106e-c9e6-4422-868c-644b095ccff7/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,52107a58,7d3e106e,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-06T04:11:13Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/7d3e106e-c9e6-4422-868c-644b095ccff7/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,7363b68a,b1e03fbb,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-09T03:16:11Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/b1e03fbb-3b83-40d4-bc5b-5d3f796da851/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,7363b68a,f69cf443,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-09T03:16:12Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/f69cf443-6d8c-4e3b-a58a-f51bbdf84685/file,image/jpeg
